timestamp,average_path_length,num_connected_pairs,total_pairs,connectivity_percentage,min_path_length,max_path_length,num_ground_stations,num_satellites,average_hops
112000000000,9518891.245038075,4950,4950,100.0,2057999.25,21836563.0,100,351,2.6206060606060606
108000000000,9412736.292335719,4950,4950,100.0,2054012.1875,21480376.5,100,351,2.6563636363636363
116000000000,9519271.234613618,4950,4950,100.0,2063444.375,21841952.0,100,351,2.615959595959596
118000000000,9519018.11594194,4950,4950,100.0,2066710.3125,21843837.5,100,351,2.614141414141414
130000000000,9514344.729141368,4950,4950,100.0,2078943.3125,21840237.0,100,351,2.6121212121212123
122000000000,9040900.398581129,4950,4950,100.0,2074320.8125,20380239.25,100,351,2.683030303030303
120000000000,8946965.877157873,4950,4950,100.0,2070336.4375,20014673.497102477,100,351,2.7533333333333334
124000000000,9304529.517120875,4950,4950,100.0,2078661.5625,21610135.96893043,100,351,2.692121212121212
126000000000,9449788.894301398,4950,4950,100.0,2080248.25,21228609.730232555,100,351,2.6587878787878787
134000000000,9468804.92391518,4950,4950,100.0,2079069.1875,20766323.67984951,100,351,2.6333333333333333
128000000000,9515526.378650125,4950,4950,100.0,2079417.0625,21840608.5,100,351,2.6113131313131315
132000000000,9512978.615713319,4950,4950,100.0,2078827.375,21839956.5,100,351,2.6145454545454547
136000000000,9510727.647242855,4950,4950,100.0,2079668.75,21839670.5,100,351,2.6153535353535355
138000000000,9509642.286043927,4950,4950,100.0,2080625.5,21839664.5,100,351,2.6163636363636362
144000000000,9510521.921828602,4950,4950,100.0,2085634.4375,21707784.5,100,351,2.621212121212121
140000000000,9508454.130562916,4950,4950,100.0,2081939.1875,21708938.5,100,351,2.6155555555555554
148000000000,9508169.941141466,4950,4950,100.0,2090747.25,21706977.5,100,351,2.620808080808081
142000000000,9509146.175504748,4950,4950,100.0,2083609.0625,21708318.0,100,351,2.6187878787878787
154000000000,9498265.027930032,4950,4950,100.0,2090927.5,21706417.5,100,351,2.6204040404040403
146000000000,9510196.952835962,4950,4950,100.0,2088014.125,21707337.5,100,351,2.6228282828282827
150000000000,9506134.456544762,4950,4950,100.0,2093832.3125,21706703.5,100,351,2.6195959595959595
152000000000,9504757.510298233,4950,4950,100.0,2093520.3125,21706516.5,100,351,2.617979797979798
156000000000,9498144.181330914,4950,4950,100.0,2088694.6875,21706404.0,100,351,2.6161616161616164
158000000000,9497082.948273443,4950,4950,100.0,2086823.125,21706478.5,100,351,2.6133333333333333
168000000000,9493516.448768264,4950,4950,100.0,2082909.3125,21708150.0,100,351,2.612323232323232
164000000000,9494663.884062557,4950,4950,100.0,2083384.0,21707220.5,100,351,2.614141414141414
160000000000,9458164.544921357,4950,4950,100.0,2085313.625,21481077.84642593,100,351,2.663838383838384
174000000000,9495833.017529802,4950,4950,100.0,2084926.75,21710197.0,100,351,2.614141414141414
166000000000,9495004.17004615,4950,4950,100.0,2082964.5625,21707642.0,100,351,2.6135353535353536
162000000000,9438163.223782163,4950,4950,100.0,2084167.0625,21706886.0,100,351,2.6713131313131315
172000000000,9493804.847588325,4950,4950,100.0,2083890.6875,21709427.5,100,351,2.611919191919192
170000000000,9494122.102741772,4950,4950,100.0,2083218.125,21708745.5,100,351,2.612727272727273
176000000000,9494987.51027112,4950,4950,100.0,2086325.75,21711052.5,100,351,2.613939393939394
178000000000,9493758.10078676,4950,4950,100.0,2088087.0,21711996.5,100,351,2.612323232323232
182000000000,9495319.588358078,4950,4950,100.0,2091864.375,21714143.0,100,351,2.6107070707070705
188000000000,9341437.958206547,4950,4950,100.0,2088159.0,21869125.0,100,351,2.782828282828283
186000000000,9494498.968196204,4950,4950,100.0,2089037.6875,21866855.5,100,351,2.6117171717171717
194000000000,9491585.841338437,4950,4950,100.0,2087666.0625,21876474.0,100,351,2.613737373737374
184000000000,9460358.731520507,4950,4950,100.0,2090273.0625,21540505.948766943,100,351,2.631919191919192
180000000000,9496204.567561902,4950,4950,100.0,2090209.4375,21713026.5,100,351,2.6113131313131315
192000000000,9496201.943531776,4950,4950,100.0,2087472.9375,21873934.0,100,351,2.611919191919192
190000000000,9494715.635278273,4950,4950,100.0,2087637.3125,21871484.0,100,351,2.609292929292929
196000000000,9492795.782126233,4950,4950,100.0,2088216.4375,21879105.0,100,351,2.610909090909091
198000000000,9493048.87954008,4950,4950,100.0,2089124.0,21881826.5,100,351,2.61010101010101
