timestamp,k_value,average_path_length,num_connected_pairs,total_pairs,connectivity_percentage,min_path_length,max_path_length,num_ground_stations,num_satellites,average_hops
10000000000,225,12629649.86313217,4950,4950,100.0,2273292.375,29570216.00911729,100,126,3.5155555555555558
10000000000,250,14364690.246336903,4753,4950,96.02020202020202,2273292.375,36884024.75,100,101,3.950347149168946
35000000000,0,9497523.841946134,4950,4950,100.0,2115707.25,21764729.0,100,351,2.618181818181818
35000000000,25,9559261.103998188,4950,4950,100.0,2115707.25,21816325.5,100,326,2.665050505050505
35000000000,50,9657600.571559947,4950,4950,100.0,2115707.25,22119488.0,100,301,2.7585858585858585
35000000000,75,9743994.479589049,4950,4950,100.0,2115707.25,22197583.0,100,276,2.845050505050505
35000000000,100,9906784.918188412,4950,4950,100.0,2115707.25,22575171.46431109,100,251,2.9327272727272726
35000000000,125,10141664.950010996,4950,4950,100.0,2115707.25,22843428.875,100,226,3.0042424242424244
35000000000,150,10309571.866478587,4950,4950,100.0,2115707.25,25070599.615940228,100,201,3.0775757575757576
35000000000,175,10782529.233429307,4950,4950,100.0,2115707.25,25441579.866719544,100,176,3.343232323232323
35000000000,200,11327539.759409182,4950,4950,100.0,2115707.25,27858197.76005643,100,151,3.5086868686868686
35000000000,225,12538726.370977309,4950,4950,100.0,2210987.4375,29264830.75,100,126,3.5644444444444443
35000000000,250,14269239.372451475,4753,4950,96.02020202020202,2210987.4375,36284608.81065619,100,101,3.835261939827477
20000000000,0,9497246.333258986,4950,4950,100.0,2101461.25,21774388.5,100,351,2.6193939393939396
20000000000,25,9558803.622063003,4950,4950,100.0,2101461.25,21841446.483313523,100,326,2.6698989898989898
20000000000,50,9659507.331639195,4950,4950,100.0,2101461.25,22205246.0,100,301,2.752121212121212
20000000000,75,9749951.86581849,4950,4950,100.0,2101461.25,22225447.0,100,276,2.833939393939394
20000000000,100,9871890.355968622,4950,4950,100.0,2101461.25,22585646.898797695,100,251,2.9426262626262627
20000000000,125,10104589.16860303,4950,4950,100.0,2101461.25,23062109.25,100,226,3.032121212121212
20000000000,150,10497626.725754123,4950,4950,100.0,2101461.25,25021701.662979394,100,201,3.2147474747474747
20000000000,175,10776928.357560493,4950,4950,100.0,2101461.25,25445600.88125743,100,176,3.294949494949495
20000000000,200,11573343.841888452,4950,4950,100.0,2101461.25,29157919.75,100,151,3.4193939393939394
20000000000,225,12958712.229035785,4950,4950,100.0,2261429.0,29196843.25,100,126,3.5276767676767675
20000000000,250,14605230.988268297,4753,4950,96.02020202020202,2261429.0,37549162.78502465,100,101,3.90847885545971
15000000000,0,9319032.361561486,4950,4950,100.0,2101246.125,21777871.0,100,351,2.622020202020202
15000000000,25,9552088.557615878,4950,4950,100.0,2101246.125,21842844.23809708,100,326,2.663838383838384
15000000000,50,9656119.703134507,4950,4950,100.0,2101246.125,22109062.52133439,100,301,2.7434343434343433
15000000000,75,9759210.75167959,4950,4950,100.0,2101246.125,22237605.25,100,276,2.86020202020202
15000000000,100,9857323.191717258,4950,4950,100.0,2101246.125,22589297.11021379,100,251,2.9086868686868685
15000000000,125,10048751.40269005,4950,4950,100.0,2101246.125,23138621.36021379,100,226,3.0082828282828284
15000000000,150,10272612.992225867,4950,4950,100.0,2101246.125,26228908.818592347,100,201,3.1113131313131315
15000000000,175,10797685.75950936,4950,4950,100.0,2101246.125,27684732.875,100,176,3.2785858585858585
15000000000,200,11507953.652758626,4950,4950,100.0,2101246.125,29146139.625,100,151,3.389090909090909
15000000000,225,13799258.616464378,4753,4950,96.02020202020202,2281936.625,31555880.25,100,126,3.6484325689038504
15000000000,250,14508725.267178256,4753,4950,96.02020202020202,2281936.625,37570642.74150851,100,101,3.8817588891226595
10000000000,0,9261512.442798248,4950,4950,100.0,2103305.1875,20232238.625,100,351,2.6692929292929293
10000000000,25,9546705.91703122,4950,4950,100.0,2103305.1875,21844668.85809938,100,326,2.658989898989899
10000000000,50,9668534.3013491,4950,4950,100.0,2103305.1875,22136817.875,100,301,2.7670707070707072
10000000000,75,9729692.5578211,4950,4950,100.0,2103305.1875,22189199.0,100,276,2.8224242424242423
10000000000,100,9862320.173187101,4950,4950,100.0,2103305.1875,22593031.713944543,100,251,2.9214141414141412
10000000000,125,10101146.35274672,4950,4950,100.0,2103305.1875,22759252.5082136,100,226,3.000808080808081
10000000000,150,10354815.774439214,4950,4950,100.0,2103305.1875,26213434.554783,100,201,3.194949494949495
10000000000,175,11158581.701214269,4950,4950,100.0,2103305.1875,27469217.625,100,176,3.3323232323232324
10000000000,200,11742966.70404448,4950,4950,100.0,2128469.5,27750546.00911729,100,151,3.413939393939394
10000000000,225,13658926.13508521,4753,4950,96.02020202020202,2273292.375,31177654.5,100,126,3.7022932884494004
10000000000,250,14364690.246336903,4753,4950,96.02020202020202,2273292.375,36884024.75,100,101,3.950347149168946
0,0,9497138.772691894,4950,4950,100.0,2107886.375,21788727.0,100,351,2.6165656565656565
0,25,9563145.60098995,4950,4950,100.0,2107886.375,22046828.318194516,100,326,2.6672727272727275
0,50,9696633.927835213,4950,4950,100.0,2107886.375,22229305.5,100,301,2.7896969696969696
0,75,9767518.348231642,4950,4950,100.0,2107886.375,22332442.04721662,100,276,2.835959595959596
0,100,9850081.860898964,4950,4950,100.0,2107886.375,22565037.0,100,251,2.9143434343434342
0,125,9996946.996313175,4950,4950,100.0,2107886.375,23078941.75,100,226,3.0179797979797978
0,150,10471411.27595058,4950,4950,100.0,2107886.375,26679398.50296092,100,201,3.213131313131313
0,175,11146375.314717256,4950,4950,100.0,2107886.375,27449369.625,100,176,3.3008080808080806
0,200,11760086.188889978,4950,4950,100.0,2107886.375,27740337.0,100,151,3.464040404040404
0,225,12498483.89046662,4950,4950,100.0,2239529.75,29534988.93219219,100,126,3.473737373737374
0,250,14653270.241634594,4851,4950,98.0,2239529.75,36929394.75,100,101,4.001443001443001
20000000000,0,9497629.825405987,4950,4950,100.0,2101461.25,21774388.5,100,351,2.61979797979798
20000000000,25,9559508.94208987,4950,4950,100.0,2101461.25,21841446.483313523,100,326,2.671111111111111
20000000000,50,9656430.211158382,4950,4950,100.0,2101461.25,22176497.25,100,301,2.74989898989899
20000000000,75,9740670.327639803,4950,4950,100.0,2101461.25,22225447.0,100,276,2.832929292929293
20000000000,100,9874824.306534762,4950,4950,100.0,2101461.25,22585646.898797695,100,251,2.9397979797979796
20000000000,125,10108075.026645353,4950,4950,100.0,2101461.25,23062109.25,100,226,3.0309090909090908
20000000000,150,10381873.778996646,4950,4950,100.0,2101461.25,25021701.662979394,100,201,3.1925252525252525
20000000000,175,10790348.144009195,4950,4950,100.0,2101461.25,25445600.88125743,100,176,3.290909090909091
20000000000,200,11589893.471061135,4950,4950,100.0,2101461.25,29157919.75,100,151,3.417373737373737
20000000000,225,12919360.751843976,4950,4950,100.0,2261429.0,29196843.25,100,126,3.5236363636363635
20000000000,250,14618685.977878757,4753,4950,96.02020202020202,2261429.0,37549162.78502465,100,101,3.9053229539238377
15000000000,0,9497658.091960223,4950,4950,100.0,2101246.125,21777871.0,100,351,2.6183838383838385
15000000000,25,9560041.455867942,4950,4950,100.0,2101246.125,21842844.23809708,100,326,2.6698989898989898
15000000000,50,9660267.393164862,4950,4950,100.0,2101246.125,22237605.25,100,301,2.748686868686869
15000000000,75,9758110.174732018,4950,4950,100.0,2101246.125,22237605.25,100,276,2.838989898989899
15000000000,100,9873852.631051935,4950,4950,100.0,2101246.125,22589297.11021379,100,251,2.9349494949494948
15000000000,125,10103220.75507911,4950,4950,100.0,2101246.125,23067877.5,100,226,3.034141414141414
15000000000,150,10278067.288049055,4950,4950,100.0,2101246.125,26228908.818592347,100,201,3.118181818181818
15000000000,175,10834218.60362312,4950,4950,100.0,2101246.125,27684732.875,100,176,3.2935353535353533
15000000000,200,11542742.127411054,4950,4950,100.0,2101246.125,27684732.875,100,151,3.5642424242424244
15000000000,225,13823569.631153671,4753,4950,96.02020202020202,2281936.625,31555880.25,100,126,3.6528508310540713
15000000000,250,14557342.272178773,4753,4950,96.02020202020202,2281936.625,37570642.74150851,100,101,3.8901746265516515
25000000000,0,9499476.399432346,4950,4950,100.0,2103949.8125,21771036.5,100,351,2.622020202020202
25000000000,25,9559222.822652925,4950,4950,100.0,2103949.8125,21813104.5,100,326,2.6715151515151514
25000000000,50,9637459.94628253,4950,4950,100.0,2103949.8125,22170688.034107447,100,301,2.7377777777777776
25000000000,75,9742905.53076075,4950,4950,100.0,2103949.8125,22170688.034107447,100,276,2.835959595959596
25000000000,100,9870481.279230593,4950,4950,100.0,2103949.8125,22582076.140268236,100,251,2.941010101010101
25000000000,125,10085949.494726151,4950,4950,100.0,2103949.8125,22746497.21067334,100,226,3.001212121212121
25000000000,150,10288466.890160678,4950,4950,100.0,2103949.8125,25036555.535365522,100,201,3.113131313131313
25000000000,175,10771077.173643192,4950,4950,100.0,2103949.8125,25419667.478417046,100,176,3.315151515151515
25000000000,200,11496922.019391049,4950,4950,100.0,2103949.8125,29172059.75,100,151,3.387070707070707
25000000000,225,12643141.335938023,4950,4950,100.0,2242747.1875,29216716.375,100,126,3.548080808080808
25000000000,250,14645450.650153194,4753,4950,96.02020202020202,2242747.1875,37550686.74766359,100,101,3.8998527245949925
35000000000,0,9342341.176469184,4950,4950,100.0,2115707.25,21764729.0,100,351,2.6054545454545455
35000000000,25,9557297.800167138,4950,4950,100.0,2115707.25,21816325.5,100,326,2.666060606060606
35000000000,50,9658043.074239159,4950,4950,100.0,2115707.25,22119488.0,100,301,2.753131313131313
35000000000,75,9743787.847665269,4950,4950,100.0,2115707.25,22298311.154176626,100,276,2.854949494949495
35000000000,100,9890729.428808648,4950,4950,100.0,2115707.25,22575171.46431109,100,251,2.9323232323232324
35000000000,125,10098872.113611815,4950,4950,100.0,2115707.25,22911403.85274805,100,226,2.9997979797979797
35000000000,150,10305552.553627279,4950,4950,100.0,2115707.25,25070599.615940228,100,201,3.0755555555555554
35000000000,175,10761466.43982709,4950,4950,100.0,2115707.25,25441579.866719544,100,176,3.292929292929293
35000000000,200,11235928.39296785,4950,4950,100.0,2115707.25,27858197.76005643,100,151,3.456969696969697
35000000000,225,12538726.370977309,4950,4950,100.0,2210987.4375,29264830.75,100,126,3.5644444444444443
35000000000,250,14269239.372451475,4753,4950,96.02020202020202,2210987.4375,36284608.81065619,100,101,3.835261939827477
30000000000,0,9499192.672260402,4950,4950,100.0,2108703.6875,21767817.0,100,351,2.6195959595959595
30000000000,25,9556835.29664308,4950,4950,100.0,2108703.6875,21814571.5,100,326,2.6614141414141415
30000000000,50,9634301.580754599,4950,4950,100.0,2108703.6875,22123875.5,100,301,2.744242424242424
30000000000,75,9744970.788222663,4950,4950,100.0,2108703.6875,22181601.0,100,276,2.838989898989899
30000000000,100,9915278.576517716,4950,4950,100.0,2108703.6875,22578586.07135367,100,251,2.9331313131313133
30000000000,125,10085869.079538314,4950,4950,100.0,2108703.6875,22749348.609845944,100,226,2.9905050505050506
30000000000,150,10280774.803433292,4950,4950,100.0,2108703.6875,25052858.067580335,100,201,3.0856565656565658
30000000000,175,10863837.322017288,4950,4950,100.0,2108703.6875,25447539.464439735,100,176,3.3224242424242423
30000000000,200,11449997.288419854,4950,4950,100.0,2108703.6875,27696986.269462854,100,151,3.5254545454545454
30000000000,225,12512237.847115904,4950,4950,100.0,2195282.0,29239376.0,100,126,3.554949494949495
30000000000,250,14242498.267910777,4753,4950,96.02020202020202,2225923.4375,36305663.696522474,100,101,3.8081211866189775
5000000000,0,9496203.65294569,4950,4950,100.0,2107632.0,21785231.0,100,351,2.6157575757575757
5000000000,25,9559003.787926553,4950,4950,100.0,2107632.0,21846919.902464014,100,326,2.665050505050505
5000000000,50,9690693.83718626,4950,4950,100.0,2107632.0,22222893.5,100,301,2.7814141414141416
5000000000,75,9761652.95423583,4950,4950,100.0,2107632.0,22403696.722811215,100,276,2.8385858585858585
5000000000,100,9882505.735807242,4950,4950,100.0,2107632.0,22596849.757679842,100,251,2.946868686868687
5000000000,125,10000752.222432677,4950,4950,100.0,2107632.0,23080691.375,100,226,3.014747474747475
5000000000,150,10358648.92921296,4950,4950,100.0,2107632.0,26198563.35626197,100,201,3.2004040404040404
5000000000,175,10956208.906442042,4950,4950,100.0,2107632.0,27458428.125,100,176,3.276969696969697
5000000000,200,11768323.819120709,4950,4950,100.0,2117076.625,27747068.5,100,151,3.471111111111111
5000000000,225,12525846.026499411,4950,4950,100.0,2255435.75,30190793.31934071,100,126,3.479191919191919
5000000000,250,14579384.991654346,4851,4950,98.0,2255435.75,36905293.375,100,101,3.9859822716965576
40000000000,0,9498078.255293312,4950,4950,100.0,2122981.25,21762580.569163524,100,351,2.6187878787878787
40000000000,25,9563721.89791942,4950,4950,100.0,2122981.25,21837096.53748618,100,326,2.6672727272727275
40000000000,50,9646043.703636464,4950,4950,100.0,2122981.25,22123706.75,100,301,2.7393939393939393
40000000000,75,9747718.4112373,4950,4950,100.0,2122981.25,22243166.889079552,100,276,2.838787878787879
40000000000,100,9922500.480178002,4950,4950,100.0,2122981.25,22571828.040760223,100,251,2.922020202020202
40000000000,125,10121556.554305578,4950,4950,100.0,2124938.125,22861454.375,100,226,3.014141414141414
40000000000,150,10293271.164176758,4950,4950,100.0,2124938.125,25089771.97897736,100,201,3.0745454545454547
40000000000,175,10596960.401227174,4950,4950,100.0,2124938.125,25437507.00536207,100,176,3.2404040404040404
40000000000,200,11157379.976119813,4950,4950,100.0,2124938.125,27869160.08330477,100,151,3.4517171717171715
40000000000,225,12558559.86663344,4950,4950,100.0,2197965.25,29293092.0,100,126,3.5686868686868687
40000000000,250,14209125.572848087,4753,4950,96.02020202020202,2197965.25,36264955.430043675,100,101,3.8339995792131285
45000000000,0,9496222.609472893,4950,4950,100.0,2120408.5625,21776072.88935497,100,351,2.6155555555555554
45000000000,25,9563799.47191489,4950,4950,100.0,2120408.5625,21967049.557767432,100,326,2.664040404040404
45000000000,50,9645621.150461458,4950,4950,100.0,2120408.5625,22113209.75,100,301,2.73979797979798
45000000000,75,9732725.349143017,4950,4950,100.0,2120408.5625,22179981.0,100,276,2.8224242424242423
45000000000,100,9908672.779083792,4950,4950,100.0,2120408.5625,22725795.138445355,100,251,2.923232323232323
45000000000,125,10170652.626482593,4950,4950,100.0,2129177.5625,22880883.0,100,226,3.0173737373737373
45000000000,150,10285753.025137635,4950,4950,100.0,2129177.5625,25110361.42965868,100,201,3.0824242424242425
45000000000,175,10608959.796545815,4950,4950,100.0,2129177.5625,25851762.92490607,100,176,3.255959595959596
45000000000,200,11256239.430249752,4950,4950,100.0,2129177.5625,27877876.11530611,100,151,3.5117171717171716
45000000000,225,12310339.627920926,4950,4950,100.0,2184392.25,29324167.5,100,126,3.5335353535353535
45000000000,250,14205702.299267083,4753,4950,96.02020202020202,2184392.25,36246730.84816307,100,101,3.822848727119714
55000000000,0,8762294.31210212,4950,4950,100.0,2121725.0,19914248.473307222,100,351,3.0842424242424245
55000000000,25,8819402.875879632,4950,4950,100.0,2121725.0,20152844.973307222,100,326,3.127070707070707
55000000000,50,8849836.960351452,4950,4950,100.0,2121725.0,20803076.413198747,100,301,3.15979797979798
55000000000,75,9728751.010122655,4950,4950,100.0,2121725.0,22391914.25,100,276,2.826868686868687
55000000000,100,9908869.586611006,4950,4950,100.0,2121725.0,22424795.051076327,100,251,2.9060606060606062
55000000000,125,10081187.113510173,4950,4950,100.0,2121725.0,22900393.268067688,100,226,3.006666666666667
55000000000,150,10322150.439145349,4950,4950,100.0,2121725.0,25155745.751561023,100,201,3.1325252525252525
55000000000,175,10639710.56950418,4950,4950,100.0,2121725.0,25780717.189863894,100,176,3.2414141414141415
55000000000,200,11447562.422717568,4950,4950,100.0,2121725.0,29269044.414541207,100,151,3.3808080808080807
55000000000,225,12618694.653501766,4950,4950,100.0,2154431.0,32463034.625,100,126,3.5795959595959594
55000000000,250,14150263.560958624,4753,4950,96.02020202020202,2154431.0,36214665.31261754,100,101,3.816326530612245
65000000000,0,9499207.18561586,4950,4950,100.0,2103472.1875,21802081.0,100,351,2.616767676767677
65000000000,25,9549361.971981347,4950,4950,100.0,2123216.125,22168750.721286833,100,326,2.663030303030303
65000000000,50,9638857.989797594,4950,4950,100.0,2123216.125,22168750.721286833,100,301,2.7256565656565654
65000000000,75,9742081.547888229,4950,4950,100.0,2123216.125,22373105.0,100,276,2.8353535353535353
65000000000,100,9884786.328507615,4950,4950,100.0,2123216.125,22405723.5,100,251,2.9046464646464645
65000000000,125,10070594.839724034,4950,4950,100.0,2123216.125,22896039.00476443,100,226,2.992121212121212
65000000000,150,10400501.19992534,4950,4950,100.0,2123216.125,24696577.72449357,100,201,3.196767676767677
65000000000,175,10737407.670500029,4950,4950,100.0,2123216.125,25712027.082155608,100,176,3.2458585858585858
65000000000,200,11484261.420544673,4950,4950,100.0,2123216.125,29531866.75,100,151,3.418181818181818
65000000000,225,11888596.280232057,4950,4950,100.0,2123216.125,31939894.5,100,126,3.506060606060606
65000000000,250,14120940.143972555,4753,4950,96.02020202020202,2132755.4375,36188619.294453055,100,101,3.8272669892699347
70000000000,0,9497204.776469082,4950,4950,100.0,2089199.125,21803219.0,100,351,2.613737373737374
70000000000,25,9557545.843682757,4950,4950,100.0,2116728.9375,22167712.477371514,100,326,2.6646464646464647
70000000000,50,9640397.73990124,4950,4950,100.0,2116728.9375,22167712.477371514,100,301,2.7187878787878788
70000000000,75,9741364.53014615,4950,4950,100.0,2116728.9375,22262505.700546503,100,276,2.826868686868687
70000000000,100,9835077.274742253,4950,4950,100.0,2116728.9375,22365238.0,100,251,2.8866666666666667
70000000000,125,10082541.752770657,4950,4950,100.0,2116728.9375,22894170.90691813,100,226,2.991111111111111
70000000000,150,10541377.777620414,4950,4950,100.0,2116728.9375,24701254.37575377,100,201,3.193939393939394
70000000000,175,10751385.260321962,4950,4950,100.0,2116728.9375,25678577.03122183,100,176,3.24989898989899
70000000000,200,11489124.120538397,4950,4950,100.0,2116728.9375,29572415.75,100,151,3.417979797979798
70000000000,225,11788491.252822509,4950,4950,100.0,2116728.9375,32010287.625,100,126,3.494949494949495
70000000000,250,14083359.320581323,4753,4950,96.02020202020202,2116728.9375,36210856.408743195,100,101,3.81653692404797
50000000000,0,8688421.129660005,4950,4950,100.0,2120065.6875,19676165.79786256,100,351,2.7505050505050503
50000000000,25,9556530.04576757,4950,4950,100.0,2120065.6875,21968076.530809164,100,326,2.66020202020202
50000000000,50,9617064.968036726,4950,4950,100.0,2120065.6875,22103784.5,100,301,2.72
50000000000,75,9731503.329905275,4950,4950,100.0,2120065.6875,22170333.5,100,276,2.824646464646465
50000000000,100,9892773.826090558,4950,4950,100.0,2120065.6875,22425792.148532245,100,251,2.902828282828283
50000000000,125,10187117.135185294,4950,4950,100.0,2124335.9375,22901720.0,100,226,3.0135353535353535
50000000000,150,10298304.002087845,4950,4950,100.0,2124335.9375,25132357.820129506,100,201,3.072929292929293
50000000000,175,10814476.014046129,4950,4950,100.0,2124335.9375,25815947.107704457,100,176,3.273939393939394
50000000000,200,11321360.558277471,4950,4950,100.0,2124335.9375,27829589.17693218,100,151,3.5014141414141413
50000000000,225,12236866.474159928,4950,4950,100.0,2168366.375,32408149.5,100,126,3.645656565656566
50000000000,250,14204305.241262281,4753,4950,96.02020202020202,2168366.375,36229958.41241976,100,101,3.821586366505365
75000000000,0,9498608.363014765,4950,4950,100.0,2077107.875,21804959.5,100,351,2.613737373737374
75000000000,25,9555057.893389564,4950,4950,100.0,2102843.125,22167089.547238104,100,326,2.6662626262626263
75000000000,50,9679842.311974991,4950,4950,100.0,2102843.125,22199631.706879385,100,301,2.7676767676767677
75000000000,75,9743360.353111612,4950,4950,100.0,2102843.125,22261940.939853396,100,276,2.8214141414141416
75000000000,100,9902375.012203462,4950,4950,100.0,2102843.125,22527126.625,100,251,2.8963636363636365
75000000000,125,10225493.51349677,4950,4950,100.0,2102843.125,22892521.69339792,100,226,2.9985858585858587
75000000000,150,10591277.39572812,4950,4950,100.0,2102843.125,24706396.316495914,100,201,3.211313131313131
75000000000,175,10746269.907738537,4950,4950,100.0,2102843.125,25645728.89678138,100,176,3.271717171717172
75000000000,200,11555647.894585924,4950,4950,100.0,2102843.125,29367886.25,100,151,3.4143434343434342
75000000000,225,11838750.190922108,4950,4950,100.0,2102843.125,32705160.875,100,126,3.4945454545454546
75000000000,250,13999988.719132748,4753,4950,96.02020202020202,2102843.125,36193427.15986961,100,101,3.797601514832737
60000000000,0,9496113.090291202,4950,4950,100.0,2119884.75,21751270.5,100,351,2.6173737373737374
60000000000,25,9557374.981975758,4950,4950,100.0,2121351.6875,22170204.370439984,100,326,2.6666666666666665
60000000000,50,9651192.575331056,4950,4950,100.0,2121351.6875,22170204.370439984,100,301,2.748080808080808
60000000000,75,9754951.022090835,4950,4950,100.0,2121351.6875,22381997.0,100,276,2.846262626262626
60000000000,100,9877808.439905189,4950,4950,100.0,2121351.6875,22426266.0,100,251,2.9092929292929295
60000000000,125,10077561.955702154,4950,4950,100.0,2121351.6875,22898113.962606736,100,226,3.005858585858586
60000000000,150,10397198.750679847,4950,4950,100.0,2121351.6875,25054505.592347894,100,201,3.1896969696969695
60000000000,175,10666545.672294198,4950,4950,100.0,2121351.6875,25746074.54829885,100,176,3.274949494949495
60000000000,200,11544928.576093882,4950,4950,100.0,2121351.6875,29336817.125,100,151,3.4571717171717173
60000000000,225,12393346.299742123,4950,4950,100.0,2142627.1875,31811504.25,100,126,3.53010101010101
60000000000,250,14092096.275413206,4753,4950,96.02020202020202,2142627.1875,36200878.062287524,100,101,3.8199032190195665
80000000000,0,9448491.499018664,4950,4950,100.0,2067235.3125,21807303.0,100,351,2.672727272727273
80000000000,25,9500650.479876222,4950,4950,100.0,2091140.5625,22166883.152854316,100,326,2.723838383838384
80000000000,50,9641608.944811039,4950,4950,100.0,2091140.5625,22202197.219578087,100,301,2.7240404040404043
80000000000,75,9749591.623918816,4950,4950,100.0,2091140.5625,22352574.25,100,276,2.8341414141414143
80000000000,100,9905986.291135369,4950,4950,100.0,2091140.5625,22511710.375,100,251,2.891717171717172
80000000000,125,10252240.16378881,4950,4950,100.0,2091140.5625,23501668.57063562,100,226,3.0907070707070705
80000000000,150,10563315.508436695,4950,4950,100.0,2091140.5625,24712004.605158433,100,201,3.1874747474747473
