timestamp,average_path_length,num_connected_pairs,total_pairs,connectivity_percentage,min_path_length,max_path_length,num_ground_stations,num_satellites,average_hops
0,9497138.772691894,4950,4950,100.0,2107886.375,21788727.0,100,351,2.6165656565656565
10000000000,9261512.442798248,4950,4950,100.0,2103305.1875,20232238.625,100,351,2.6692929292929293
25000000000,9499476.399432346,4950,4950,100.0,2103949.8125,21771036.5,100,351,2.622020202020202
35000000000,9342341.176469184,4950,4950,100.0,2115707.25,21764729.0,100,351,2.6054545454545455
20000000000,9497629.825405987,4950,4950,100.0,2101461.25,21774388.5,100,351,2.61979797979798
30000000000,9499192.672260402,4950,4950,100.0,2108703.6875,21767817.0,100,351,2.6195959595959595
15000000000,9497658.091960223,4950,4950,100.0,2101246.125,21777871.0,100,351,2.6183838383838385
5000000000,9496203.65294569,4950,4950,100.0,2107632.0,21785231.0,100,351,2.6157575757575757
40000000000,9498078.255293312,4950,4950,100.0,2122981.25,21762580.569163524,100,351,2.6187878787878787
45000000000,9496222.609472893,4950,4950,100.0,2120408.5625,21776072.88935497,100,351,2.6155555555555554
75000000000,9498608.363014765,4950,4950,100.0,2077107.875,21804959.5,100,351,2.613737373737374
55000000000,8762294.31210212,4950,4950,100.0,2121725.0,19914248.473307222,100,351,3.0842424242424245
70000000000,9497204.776469082,4950,4950,100.0,2089199.125,21803219.0,100,351,2.613737373737374
50000000000,8688421.129660005,4950,4950,100.0,2120065.6875,19676165.79786256,100,351,2.7505050505050503
65000000000,9499207.18561586,4950,4950,100.0,2103472.1875,21802081.0,100,351,2.616767676767677
85000000000,9502987.17206682,4950,4950,100.0,2059612.0625,21810249.5,100,351,2.615959595959596
60000000000,9496113.090291202,4950,4950,100.0,2119884.75,21751270.5,100,351,2.6173737373737374
80000000000,9448491.499018664,4950,4950,100.0,2067235.3125,21807303.0,100,351,2.672727272727273
90000000000,9505551.022882806,4950,4950,100.0,2054261.875,21813798.5,100,351,2.616767676767677
95000000000,9507641.45047368,4950,4950,100.0,2051201.8125,21817950.0,100,351,2.614949494949495
120000000000,8286288.53663082,4950,4950,100.0,2070336.4375,18681428.226776533,100,351,2.6385858585858584
110000000000,9518472.411956437,4950,4950,100.0,2055822.875,21834012.5,100,351,2.6206060606060606
130000000000,9514297.81166662,4950,4950,100.0,2078943.3125,21840237.0,100,351,2.6121212121212123
115000000000,9519105.772016337,4950,4950,100.0,2061947.0,21840569.5,100,351,2.6163636363636362
100000000000,9314655.90440994,4950,4950,100.0,2050441.625,21144284.98901266,100,351,2.6933333333333334
135000000000,9511651.333158784,4950,4950,100.0,2079324.25,21839708.0,100,351,2.6161616161616164
105000000000,9452632.51635768,4950,4950,100.0,2051983.6875,21586689.812228583,100,351,2.6933333333333334
125000000000,9519076.65118398,4950,4950,100.0,2080797.9375,21841337.0,100,351,2.614949494949495
140000000000,9508454.130562916,4950,4950,100.0,2081939.1875,21708938.5,100,351,2.6155555555555554
145000000000,9510439.936806431,4950,4950,100.0,2086780.0625,21707550.0,100,351,2.6226262626262624
150000000000,8229910.242695944,4950,4950,100.0,2093832.3125,19446966.75,100,351,2.6604040404040403
185000000000,9487357.786267072,4950,4950,100.0,2089610.8125,21865755.0,100,351,2.613131313131313
155000000000,9504083.866997091,4950,4950,100.0,2089766.0625,21706399.5,100,351,2.6183838383838385
175000000000,9495048.867905311,4950,4950,100.0,2085580.9375,21710614.0,100,351,2.6135353535353536
165000000000,9487908.867475491,4950,4950,100.0,2083128.8125,21707420.0,100,351,2.6125252525252525
180000000000,9496204.567561902,4950,4950,100.0,2090209.4375,21713026.5,100,351,2.6113131313131315
160000000000,9064289.902706191,4950,4950,100.0,2085313.625,21443462.487104237,100,351,2.6464646464646466
170000000000,9494122.102741772,4950,4950,100.0,2083218.125,21708745.5,100,351,2.612727272727273
190000000000,9494620.228602545,4950,4950,100.0,2087637.3125,21871484.0,100,351,2.609292929292929
195000000000,9495285.478568034,4950,4950,100.0,2087896.5,21877778.5,100,351,2.6115151515151513
